Start Time	End Time	Transportation Mode
2008/10/02 04:45:40	2008/10/02 05:22:26	bus
2008/10/02 10:52:02	2008/10/02 11:29:14	bus
2008/10/03 04:39:50	2008/10/03 04:50:20	bus
2008/10/03 08:30:31	2008/10/03 08:35:47	subway
2008/10/03 12:36:50	2008/10/03 12:51:47	bus
2008/10/03 12:53:39	2008/10/03 13:22:43	bus
2008/10/04 04:44:31	2008/10/04 05:20:15	bus
2008/10/04 09:15:05	2008/10/04 09:40:21	bus
2008/10/05 08:44:10	2008/10/05 08:52:05	taxi
2008/10/05 11:11:51	2008/10/05 11:17:51	bus
2008/10/05 13:47:42	2008/10/05 14:05:17	taxi
2008/10/06 01:44:20	2008/10/06 01:51:35	bus
2008/10/07 01:42:10	2008/10/07 01:48:42	bus
2008/10/07 13:39:15	2008/10/07 13:50:05	bike
2008/10/08 02:29:40	2008/10/08 13:29:29	bike
2008/10/09 01:17:49	2008/10/09 14:16:25	bike
2008/10/10 01:20:10	2008/10/10 01:31:17	bike
2008/10/10 13:53:02	2008/10/10 14:08:47	bike
2008/10/11 09:42:33	2008/10/11 10:24:19	taxi
2008/10/11 12:48:30	2008/10/11 12:56:29	bus
2008/10/12 06:03:30	2008/10/12 06:17:55	taxi
2008/10/12 07:22:23	2008/10/12 07:24:37	car
2008/10/12 08:34:23	2008/10/12 08:43:09	bus
2008/10/12 09:38:12	2008/10/12 09:56:21	taxi
2008/10/12 14:50:27	2008/10/12 14:54:51	taxi
2008/10/13 15:32:41	2008/10/13 15:45:25	bike
2008/10/14 01:13:30	2008/10/14 13:28:30	bike
2008/10/15 00:10:01	2008/10/15 13:56:00	bike
2008/10/16 01:21:05	2008/10/16 12:41:44	bike
2008/10/17 01:19:20	2008/10/17 01:25:27	bike
2008/10/17 14:39:57	2008/10/17 15:00:36	taxi
2008/10/18 02:07:20	2008/10/18 02:40:08	taxi
2008/10/18 11:11:08	2008/10/18 11:52:47	taxi
2008/10/19 13:58:22	2008/10/19 14:14:33	taxi
2008/10/20 00:19:18	2008/10/20 00:26:06	bus
2008/10/20 13:46:16	2008/10/20 13:58:52	bike
2008/10/21 00:20:19	2008/10/21 00:31:45	bike
2008/10/22 01:12:31	2008/10/22 14:58:53	bike
2008/10/23 00:52:19	2008/10/23 01:05:03	bike
2008/10/23 13:46:47	2008/10/23 13:54:15	bike
2008/10/24 00:37:11	2008/10/24 00:48:00	bus
2008/10/24 13:08:08	2008/10/24 13:18:07	bus
2008/10/25 01:19:11	2008/10/25 01:25:55	bus
2008/10/25 11:26:17	2008/10/25 11:49:34	taxi
2008/10/26 13:31:58	2008/10/26 13:48:35	taxi
2008/10/27 00:09:52	2008/10/27 13:51:59	bike
2008/10/28 00:39:02	2008/10/28 00:51:19	bike
2008/10/28 13:41:11	2008/10/28 13:46:13	taxi
2008/10/29 01:12:01	2008/10/29 01:15:47	bus
2008/10/29 01:24:48	2008/10/29 01:28:00	bus
2008/10/29 12:26:04	2008/10/29 12:40:03	bike
2008/10/30 01:09:13	2008/10/30 13:46:57	bike
2008/10/31 01:02:53	2008/10/31 14:40:41	bike
2008/11/02 01:41:26	2008/11/02 12:48:37	taxi
2008/11/02 12:48:37	2008/11/02 12:49:51	taxi
2008/11/03 00:34:40	2008/11/03 14:22:38	bike
2008/11/03 14:22:48	2008/11/03 15:08:49	taxi
2008/11/03 22:50:00	2008/11/03 23:08:01	taxi
2008/11/07 18:22:04	2008/11/07 19:51:55	car
2008/11/18 00:28:47	2008/11/18 00:34:21	bus
2008/11/18 13:31:41	2008/11/18 13:36:03	taxi
2008/11/19 00:40:54	2008/11/19 00:46:56	bus
2008/11/19 12:15:49	2008/11/19 12:22:15	bus
2008/11/19 12:59:02	2008/11/19 13:19:49	taxi
2008/11/23 14:21:31	2008/11/23 14:41:35	taxi
2008/11/24 06:45:44	2008/11/24 07:02:27	bus
2008/11/24 07:08:59	2008/11/24 07:51:20	bus
2008/11/24 08:36:40	2008/11/24 08:52:10	bus
2008/11/24 13:49:19	2008/11/24 14:14:12	taxi
2008/11/25 01:07:15	2008/11/25 01:12:35	bus
2008/11/25 13:17:26	2008/11/25 13:23:12	taxi
2008/11/26 01:07:15	2008/11/26 01:13:15	bus
2008/11/26 13:21:00	2008/11/26 13:26:08	taxi
2008/11/27 00:58:24	2008/11/27 01:01:38	taxi
2008/11/27 01:33:12	2008/11/27 01:44:44	taxi
2008/11/27 04:34:30	2008/11/27 04:45:48	taxi
2008/11/27 13:02:45	2008/11/27 13:07:47	bus
2008/11/28 01:36:27	2008/11/28 01:42:56	bus
2008/11/28 13:40:53	2008/11/28 14:02:56	taxi
2008/11/29 09:14:05	2008/11/29 09:33:08	taxi
2008/11/29 09:38:48	2008/11/29 10:43:44	car
2008/11/29 13:24:44	2008/11/29 14:25:39	bus
2008/11/30 13:34:22	2008/11/30 13:48:59	taxi
2008/12/01 01:00:59	2008/12/01 14:44:33	bike
2008/12/02 01:54:53	2008/12/02 13:18:55	bike
2008/12/03 00:24:49	2008/12/03 12:48:41	bike
2008/12/04 00:48:23	2008/12/04 01:01:02	bike
2008/12/04 13:10:37	2008/12/04 13:21:10	bike
2008/12/05 01:54:13	2008/12/05 01:58:12	bus
2008/12/05 02:01:42	2008/12/05 02:04:08	bus
2008/12/05 08:23:34	2008/12/05 09:11:32	taxi
2008/12/05 12:58:01	2008/12/05 13:04:23	taxi
2008/12/06 02:16:31	2008/12/06 11:53:30	taxi
2008/12/07 02:54:49	2008/12/07 02:56:39	car
2008/12/07 03:10:21	2008/12/07 15:48:22	taxi
2008/12/08 00:17:42	2008/12/08 00:21:56	bus
2008/12/08 00:24:28	2008/12/08 00:26:56	bus
2008/12/08 06:04:54	2008/12/08 06:11:14	subway
2008/12/08 12:52:11	2008/12/08 12:59:10	bus
2008/12/09 00:34:08	2008/12/09 00:36:16	bus
2008/12/09 00:40:08	2008/12/09 00:41:47	subway
2008/12/09 12:54:30	2008/12/09 13:00:14	bus
2008/12/10 00:57:06	2008/12/10 01:02:04	bus
2008/12/10 01:12:10	2008/12/10 01:15:03	bus
2008/12/10 12:02:51	2008/12/10 12:08:41	bus
2008/12/11 01:58:25	2008/12/11 02:01:45	bus
2008/12/11 02:13:22	2008/12/11 02:16:10	bus
2008/12/11 13:43:04	2008/12/11 14:03:05	taxi
2008/12/12 01:22:50	2008/12/12 01:47:18	taxi
2008/12/12 04:05:06	2008/12/12 04:10:45	bus
2008/12/12 09:35:42	2008/12/12 09:40:42	bus
2008/12/13 08:47:46	2008/12/13 09:05:37	taxi
2008/12/13 10:48:39	2008/12/13 14:08:02	taxi
2008/12/14 10:08:12	2008/12/14 10:17:59	bus
2008/12/14 13:47:09	2008/12/14 13:55:02	bus
2008/12/14 15:05:05	2008/12/14 15:20:04	taxi
2008/12/15 01:34:33	2008/12/15 01:37:29	bus
2008/12/15 01:40:03	2008/12/15 01:43:13	subway
2008/12/15 13:06:01	2008/12/15 13:13:00	bus
2008/12/16 01:24:32	2008/12/16 01:36:23	bike
2008/12/16 04:24:58	2008/12/16 04:29:55	taxi
2008/12/16 05:57:07	2008/12/16 06:05:03	taxi
2008/12/16 14:11:05	2008/12/16 14:24:19	bike
2008/12/17 01:58:19	2008/12/17 12:20:36	bike
2008/12/18 01:14:43	2008/12/18 01:21:59	taxi
2008/12/18 03:02:11	2008/12/18 03:08:37	bus
2008/12/18 10:19:38	2008/12/18 10:58:00	car
2008/12/18 11:21:58	2008/12/18 11:31:20	taxi
2008/12/18 14:59:43	2008/12/18 15:18:48	car
2008/12/19 00:23:49	2008/12/19 00:27:45	bus
2008/12/19 00:29:17	2008/12/19 00:32:41	bus
2008/12/19 13:27:20	2008/12/19 13:51:09	taxi
2008/12/19 16:14:43	2008/12/19 16:16:09	taxi
2008/12/20 10:37:34	2008/12/20 10:49:47	taxi
2008/12/20 14:31:29	2008/12/20 14:38:21	taxi
2008/12/21 02:48:29	2008/12/21 03:16:47	taxi
2008/12/21 06:53:27	2008/12/21 07:15:12	taxi
2008/12/21 12:48:30	2008/12/21 13:15:02	taxi
2008/12/22 02:13:20	2008/12/22 02:18:00	bus
2008/12/22 12:01:22	2008/12/22 12:06:16	bus
2008/12/23 00:59:06	2008/12/23 01:01:26	bus
2008/12/23 14:29:19	2008/12/23 14:56:32	taxi
2008/12/24 02:15:31	2008/12/24 02:34:46	bus
2008/12/24 06:16:05	2008/12/24 06:32:40	taxi
2008/12/24 13:23:13	2008/12/24 13:59:55	taxi
2008/12/25 02:56:00	2008/12/25 03:00:07	bus
2008/12/25 13:48:01	2008/12/25 13:53:32	taxi
2008/12/26 00:59:44	2008/12/26 01:03:28	taxi
2008/12/26 04:13:24	2008/12/26 04:19:28	taxi
2008/12/26 14:28:53	2008/12/26 14:33:43	bus
2008/12/27 01:32:55	2008/12/27 01:37:47	bus
2008/12/27 09:51:53	2008/12/27 10:18:02	subway
2008/12/27 13:40:15	2008/12/27 14:11:21	subway
2008/12/28 00:53:50	2008/12/28 00:57:01	bus
2008/12/28 01:05:25	2008/12/28 01:07:39	bus
2008/12/28 14:02:27	2008/12/28 14:07:40	bus
2008/12/30 01:41:57	2008/12/30 01:45:53	bus
2008/12/30 14:17:12	2008/12/30 14:22:30	bus
2008/12/31 00:48:02	2008/12/31 00:53:44	bus
2008/12/31 11:39:13	2008/12/31 11:45:44	subway
2008/12/31 14:35:19	2008/12/31 15:15:23	taxi
2009/01/01 04:19:01	2009/01/01 04:24:03	bus
2009/01/01 13:42:06	2009/01/01 13:57:01	car
2009/01/01 14:04:13	2009/01/01 14:08:14	bus
2009/01/04 01:37:06	2009/01/04 01:55:20	taxi
2009/01/05 13:35:57	2009/01/05 13:41:17	bus
2009/01/05 23:52:42	2009/01/06 00:00:38	bus
2009/01/06 13:37:30	2009/01/06 13:43:00	bus
2009/01/07 00:41:45	2009/01/07 00:47:50	bus
2009/01/07 03:03:03	2009/01/07 03:05:15	car
2009/01/07 13:31:53	2009/01/07 13:41:47	taxi
2009/01/07 16:46:09	2009/01/07 17:01:50	taxi
2009/01/08 01:15:56	2009/01/08 01:22:37	bus
2009/01/08 13:35:56	2009/01/08 13:40:01	bus
2009/01/09 01:00:26	2009/01/09 01:04:10	bus
2009/01/09 01:10:39	2009/01/09 01:13:59	bus
2009/01/09 14:03:19	2009/01/09 14:08:39	bus
2009/01/10 01:24:46	2009/01/10 01:27:38	bus
2009/01/10 01:27:52	2009/01/10 01:51:18	taxi
2009/01/10 01:31:54	2009/01/10 01:34:50	bus
2009/01/10 09:52:49	2009/01/10 09:58:04	subway
2009/01/10 12:31:33	2009/01/10 12:37:13	taxi
2009/01/10 14:12:24	2009/01/10 14:15:22	subway
2009/01/11 00:50:52	2009/01/11 00:57:07	bus
2009/01/11 09:52:49	2009/01/11 09:58:04	subway
2009/01/11 14:12:24	2009/01/11 14:15:22	subway
2009/01/12 00:50:52	2009/01/12 00:57:07	bus
2009/01/12 14:23:07	2009/01/12 14:29:09	bus
2009/01/13 01:14:09	2009/01/13 01:20:00	bus
2009/01/13 08:35:18	2009/01/13 09:24:29	taxi
2009/01/13 12:45:04	2009/01/13 12:51:40	bus
2009/01/14 13:34:24	2009/01/14 13:39:38	bus
2009/01/16 00:43:02	2009/01/16 00:48:12	bus
2009/01/16 04:12:16	2009/01/16 04:19:21	taxi
2009/01/16 06:02:02	2009/01/16 06:15:11	taxi
2009/01/17 01:29:31	2009/01/17 01:33:10	taxi
2009/01/17 05:59:37	2009/01/17 06:28:53	subway
2009/01/18 02:06:45	2009/01/18 02:14:43	taxi
2009/02/05 05:29:14	2009/02/05 05:51:52	taxi
2009/02/05 13:42:11	2009/02/05 13:51:48	bus
2009/02/06 01:23:51	2009/02/06 01:29:01	bus
2009/02/06 14:51:08	2009/02/06 14:55:29	taxi
2009/02/07 01:50:38	2009/02/07 01:56:14	bus
2009/02/07 09:34:31	2009/02/07 09:37:57	bus
2009/02/08 04:01:47	2009/02/08 04:08:55	bus
2009/02/08 06:16:04	2009/02/08 06:22:45	bus
2009/02/08 13:37:37	2009/02/08 13:53:31	taxi
2009/02/09 01:21:56	2009/02/09 01:28:58	bus
2009/02/09 11:15:37	2009/02/09 11:19:10	bus
2009/02/10 01:22:27	2009/02/10 01:31:47	bus
2009/02/10 12:11:21	2009/02/10 12:19:27	bus
2009/02/11 01:19:29	2009/02/11 01:31:25	bus
2009/02/11 14:24:09	2009/02/11 14:34:58	bus
2009/02/12 00:51:32	2009/02/12 01:04:04	bike
2009/02/12 13:01:58	2009/02/12 13:09:19	bus
2009/02/13 00:48:26	2009/02/13 00:53:42	bus
2009/02/13 01:02:14	2009/02/13 01:04:54	bus
2009/02/13 13:16:10	2009/02/13 13:42:57	taxi
2009/02/14 02:32:31	2009/02/14 02:37:49	bus
2009/02/14 04:27:53	2009/02/14 04:47:12	taxi
2009/02/14 08:11:01	2009/02/14 08:47:25	car
2009/02/14 10:57:02	2009/02/14 11:35:57	taxi
2009/02/14 15:19:31	2009/02/14 15:22:55	taxi
2009/02/15 06:20:35	2009/02/15 06:26:05	bus
2009/02/15 08:28:33	2009/02/15 08:34:39	taxi
2009/02/15 14:17:44	2009/02/15 14:30:59	taxi
2009/02/16 01:30:38	2009/02/16 01:38:15	bus
2009/02/16 13:02:50	2009/02/16 13:17:39	bike
2009/02/17 01:03:33	2009/02/17 01:08:39	bus
2009/02/17 01:10:20	2009/02/17 01:13:26	bus
2009/02/17 14:01:53	2009/02/17 14:08:18	bus
2009/02/18 01:02:51	2009/02/18 01:07:28	bus
2009/02/18 14:15:35	2009/02/18 14:20:41	bus
2009/02/19 01:05:45	2009/02/19 01:08:13	bus
2009/02/19 01:16:16	2009/02/19 01:20:04	bus
2009/02/19 14:30:10	2009/02/19 14:47:39	taxi
2009/03/02 12:33:58	2009/03/02 12:55:22	taxi
2009/03/03 01:19:05	2009/03/03 01:24:36	bus
2009/03/03 12:43:25	2009/03/03 12:48:13	bus
2009/03/04 00:17:28	2009/03/04 00:23:39	bus
2009/03/04 13:27:08	2009/03/04 13:32:58	bus
2009/03/04 23:47:25	2009/03/04 23:54:10	bus
2009/03/05 00:00:06	2009/03/05 00:02:30	bus
2009/03/05 14:23:58	2009/03/05 14:27:48	taxi
2009/03/06 00:55:29	2009/03/06 00:59:38	bus
2009/03/06 01:04:48	2009/03/06 01:07:42	bus
2009/03/06 13:13:55	2009/03/06 13:21:00	bus
2009/03/06 13:51:11	2009/03/06 14:14:20	taxi
2009/03/07 05:12:34	2009/03/07 05:36:07	taxi
2009/03/07 13:41:49	2009/03/07 13:48:01	taxi
2009/03/08 06:11:05	2009/03/08 06:19:53	bus
2009/03/08 08:18:03	2009/03/08 08:29:03	bus
2009/03/08 14:34:36	2009/03/08 14:49:47	taxi
2009/03/09 01:21:18	2009/03/09 01:27:46	bus
2009/03/09 14:01:50	2009/03/09 14:07:27	bus
2009/03/10 01:23:08	2009/03/10 13:35:45	bike
2009/03/11 01:04:49	2009/03/11 13:54:06	bike
2009/03/11 14:03:41	2009/03/11 14:23:02	taxi
2009/03/12 01:41:02	2009/03/12 01:43:34	taxi
2009/03/12 15:20:09	2009/03/12 15:22:05	taxi
2009/03/13 01:19:09	2009/03/13 01:21:11	bus
2009/03/13 01:33:38	2009/03/13 01:36:14	bus
2009/03/13 13:40:31	2009/03/13 13:44:11	bus
2009/03/13 14:14:09	2009/03/13 14:34:42	taxi
2009/03/15 14:59:46	2009/03/15 15:13:59	taxi
2009/03/16 01:14:27	2009/03/16 13:14:26	bike
2009/03/17 00:18:09	2009/03/17 13:34:52	bike
2009/03/17 14:03:26	2009/03/17 14:19:51	taxi
2009/03/18 01:09:11	2009/03/18 01:13:51	bus
2009/03/18 13:33:48	2009/03/18 13:40:09	bus
2009/03/19 01:30:23	2009/03/19 01:42:34	bike
2009/03/19 05:15:58	2009/03/19 05:22:52	taxi
2009/03/19 10:11:58	2009/03/19 10:23:56	taxi
2009/03/19 13:03:13	2009/03/19 13:09:43	bus
2009/03/19 14:33:23	2009/03/19 14:46:38	taxi
2009/03/20 01:04:19	2009/03/20 01:14:55	bus
2009/03/20 13:29:02	2009/03/20 13:49:35	taxi
2009/03/21 12:06:27	2009/03/21 12:16:12	taxi
2009/03/21 15:01:13	2009/03/21 15:07:03	taxi
2009/03/22 06:50:26	2009/03/22 06:53:04	bus
2009/03/22 09:27:53	2009/03/22 09:38:48	bus
2009/03/23 01:05:09	2009/03/23 01:11:33	bus
2009/03/23 13:31:16	2009/03/23 13:36:46	bus
2009/03/23 13:37:46	2009/03/23 13:54:49	taxi
2009/03/24 01:12:51	2009/03/24 01:19:49	bus
2009/03/24 13:27:32	2009/03/24 13:31:55	bus
2009/03/25 13:14:01	2009/03/25 13:17:38	bus
2009/03/26 00:47:35	2009/03/26 00:56:34	bus
2009/03/26 12:39:56	2009/03/26 12:43:02	bus
2009/03/27 00:49:24	2009/03/27 00:55:05	bus
2009/03/27 12:45:39	2009/03/27 12:54:50	bus
2009/03/28 04:09:19	2009/03/28 04:17:54	bus
2009/03/28 08:38:40	2009/03/28 08:42:45	subway
2009/03/28 14:14:43	2009/03/28 14:36:26	taxi
2009/03/29 04:24:20	2009/03/29 04:48:53	bus
2009/03/29 07:29:22	2009/03/29 07:53:15	bus
2009/03/29 23:49:56	2009/03/29 23:56:30	bus
2009/03/30 00:52:58	2009/03/30 01:01:25	bus
2009/03/30 01:44:42	2009/03/30 13:20:57	bus
2009/04/01 00:05:54	2009/04/01 00:23:51	bus
2009/04/02 09:54:22	2009/04/02 10:50:23	car
2009/04/02 12:55:21	2009/04/02 13:04:46	car
2009/04/02 13:21:55	2009/04/02 13:25:35	bus
2009/04/03 00:40:18	2009/04/03 00:48:35	bus
2009/04/03 12:38:27	2009/04/03 12:42:33	bus
2009/04/04 05:10:00	2009/04/04 05:28:58	bus
2009/04/04 05:43:11	2009/04/04 06:00:08	bus
2009/04/04 10:05:28	2009/04/04 10:18:17	bus
2009/04/05 03:36:40	2009/04/05 04:04:55	bus
2009/04/05 11:33:13	2009/04/05 11:41:19	bus
2009/04/06 02:58:23	2009/04/06 03:09:22	bus
2009/04/06 04:19:57	2009/04/06 04:30:53	taxi
2009/04/06 08:39:44	2009/04/06 08:47:49	bus
2009/04/07 12:40:37	2009/04/07 12:47:16	bus
2009/04/08 00:05:06	2009/04/08 00:09:49	bus
2009/04/08 12:42:42	2009/04/08 12:47:06	bus
2009/04/08 23:57:42	2009/04/09 00:03:09	bus
2009/04/09 12:34:21	2009/04/09 12:43:44	bus
2009/04/10 00:13:34	2009/04/10 00:21:27	bus
2009/04/10 13:09:38	2009/04/10 13:32:57	taxi
2009/04/12 01:13:21	2009/04/12 13:17:43	taxi
2009/04/13 13:03:32	2009/04/13 13:07:52	bus
2009/04/13 23:30:43	2009/04/13 23:38:59	bus
2009/04/14 13:42:59	2009/04/14 13:46:59	bus
2009/05/09 04:45:11	2009/05/09 11:15:23	taxi
2009/05/09 14:19:11	2009/05/09 14:24:43	bus
2009/05/10 04:47:39	2009/05/10 12:55:11	taxi
2009/05/11 02:12:18	2009/05/11 02:23:29	bus
2009/05/11 23:52:19	2009/05/12 00:01:54	bus
2009/05/12 13:50:56	2009/05/12 14:13:55	taxi
2009/05/13 14:23:43	2009/05/13 14:28:47	bus
2009/05/14 00:45:05	2009/05/14 00:54:18	bus
2009/05/14 13:55:55	2009/05/14 14:02:42	bus
2009/05/15 01:18:49	2009/05/15 01:30:34	bus
2009/05/15 13:57:15	2009/05/15 14:24:09	taxi
2009/05/16 01:46:44	2009/05/16 07:52:34	taxi
2009/05/16 08:53:39	2009/05/16 09:09:58	bus
2009/05/16 23:27:15	2009/05/16 23:47:10	taxi
2009/05/17 05:23:11	2009/05/17 09:23:33	car
2009/05/17 11:55:10	2009/05/17 12:03:12	taxi
2009/05/17 12:41:28	2009/05/17 13:01:31	taxi
2009/05/18 02:26:45	2009/05/18 02:42:38	taxi
2009/05/18 03:44:13	2009/05/18 04:07:12	taxi
2009/05/18 11:54:47	2009/05/18 12:14:50	car
2009/05/19 03:40:29	2009/05/19 04:08:59	car
2009/05/19 04:12:15	2009/05/19 13:53:24	car
2009/05/20 03:52:45	2009/05/20 04:34:34	car
2009/05/20 13:06:15	2009/05/20 13:16:20	car
2009/05/20 13:33:22	2009/05/20 14:16:05	car
2009/05/21 01:31:21	2009/05/21 01:50:20	car
2009/05/21 04:54:42	2009/05/21 05:05:53	car
2009/05/21 05:11:34	2009/05/21 06:49:35	train
2009/05/21 07:01:02	2009/05/21 09:18:29	car
2009/05/21 09:45:59	2009/05/21 10:02:32	car
2009/05/21 10:10:03	2009/05/21 10:47:10	car
2009/05/22 01:28:05	2009/05/22 01:50:56	car
2009/05/22 02:07:13	2009/05/22 02:30:34	train
2009/05/22 03:46:52	2009/05/22 04:03:40	taxi
2009/05/22 09:37:24	2009/05/22 10:18:11	taxi
2009/05/23 02:59:11	2009/05/23 03:10:48	bus
2009/05/23 09:01:15	2009/05/23 09:10:14	bus
2009/05/24 02:08:56	2009/05/24 02:36:15	taxi
2009/05/24 10:11:02	2009/05/24 10:19:45	subway
2009/05/24 12:09:12	2009/05/24 12:14:49	bus
2009/05/25 00:55:26	2009/05/25 01:03:37	bus
2009/05/25 13:55:52	2009/05/25 14:02:14	bus
2009/05/26 00:52:07	2009/05/26 00:56:28	bus
2009/05/26 14:10:28	2009/05/26 14:15:59	bus
2009/05/26 23:33:15	2009/05/26 23:48:02	bus
2009/05/27 07:01:06	2009/05/27 07:48:23	car
2009/05/27 12:56:05	2009/05/27 13:20:12	car
2009/05/27 13:23:17	2009/05/27 13:39:27	taxi
2009/05/28 02:51:05	2009/05/28 02:58:19	bus
2009/05/28 14:24:47	2009/05/28 14:28:27	bus
2009/05/31 00:35:36	2009/05/31 00:42:34	bus
2009/05/31 13:29:39	2009/05/31 14:18:16	bus
2009/06/01 00:32:46	2009/06/01 00:42:13	bus
2009/06/01 13:55:27	2009/06/01 13:59:11	bus
2009/06/02 01:11:35	2009/06/02 01:19:13	bus
2009/06/02 14:06:24	2009/06/02 14:10:16	bus
2009/06/03 00:34:30	2009/06/03 00:49:19	bus
2009/06/03 13:09:58	2009/06/03 13:50:53	bus
2009/06/04 00:34:31	2009/06/04 00:43:13	bus
2009/06/04 13:25:42	2009/06/04 13:43:08	taxi
2009/06/05 00:40:03	2009/06/05 00:51:10	bus
2009/06/05 14:47:33	2009/06/05 15:08:39	taxi
2009/06/06 07:36:09	2009/06/06 08:04:11	taxi
2009/06/06 10:50:06	2009/06/06 10:54:42	bus
2009/06/07 06:04:48	2009/06/07 06:42:51	bus
2009/06/07 08:13:31	2009/06/07 08:36:49	taxi
2009/06/08 00:07:39	2009/06/08 00:22:44	bus
2009/06/08 13:11:56	2009/06/08 13:17:05	bus
2009/06/09 00:38:33	2009/06/09 00:47:47	bus
2009/06/09 13:16:10	2009/06/09 13:19:34	bus
2009/06/10 00:24:05	2009/06/10 00:26:53	bus
2009/06/10 14:22:40	2009/06/10 14:42:27	taxi
2009/06/11 01:02:33	2009/06/11 01:21:25	taxi
2009/06/11 03:00:11	2009/06/11 03:06:52	car
2009/06/11 03:08:40	2009/06/11 04:13:22	car
2009/06/11 11:39:31	2009/06/11 11:46:16	bus
2009/06/12 00:51:53	2009/06/12 01:01:13	bus
2009/06/12 13:46:58	2009/06/12 13:51:22	bus
2009/06/13 02:27:27	2009/06/13 03:10:07	bus
2009/06/13 03:33:51	2009/06/13 15:19:58	taxi
2009/06/14 06:37:01	2009/06/14 07:08:38	bus
2009/06/14 09:36:04	2009/06/14 10:15:49	bus
2009/06/15 00:49:57	2009/06/15 00:58:09	bus
2009/06/15 13:48:11	2009/06/15 13:54:29	bus
2009/06/16 01:11:58	2009/06/16 01:24:19	bus
2009/06/16 12:11:35	2009/06/16 12:21:34	bus
2009/06/17 01:00:39	2009/06/17 01:12:00	bus
2009/06/17 13:15:31	2009/06/17 13:18:43	bus
2009/06/18 00:21:45	2009/06/18 00:30:22	bus
2009/06/18 13:46:10	2009/06/18 13:52:56	bus
2009/06/19 00:42:49	2009/06/19 00:51:52	bus
2009/06/19 13:19:00	2009/06/19 13:23:10	bus
2009/06/20 06:04:13	2009/06/20 06:31:31	bus
2009/06/20 06:42:04	2009/06/20 07:07:09	taxi
2009/06/20 09:57:03	2009/06/20 10:59:22	taxi
2009/06/20 11:02:45	2009/06/20 11:16:22	taxi
2009/06/20 13:32:19	2009/06/20 13:52:28	taxi
2009/06/21 03:00:11	2009/06/21 03:03:41	taxi
2009/06/21 08:53:22	2009/06/21 09:01:50	taxi
2009/06/22 00:39:25	2009/06/22 00:50:20	bus
2009/06/23 00:30:59	2009/06/23 00:38:33	bus
2009/06/24 00:33:36	2009/06/24 00:49:06	taxi
2009/06/24 02:09:12	2009/06/24 02:17:23	taxi
2009/06/24 13:11:05	2009/06/24 13:34:57	taxi
2009/06/25 00:56:25	2009/06/25 01:04:21	bus
2009/06/25 12:36:02	2009/06/25 12:39:54	bus
2009/06/26 14:08:18	2009/06/26 14:12:04	bus
2009/06/27 00:47:09	2009/06/27 00:58:38	taxi
2009/06/27 02:22:20	2009/06/27 02:26:36	subway
2009/06/27 07:19:16	2009/06/27 07:27:25	taxi
2009/06/28 03:38:24	2009/06/28 04:19:28	taxi
2009/06/30 00:31:51	2009/06/30 00:38:31	bus
2009/06/30 01:00:04	2009/06/30 01:10:30	taxi
2009/06/30 01:57:11	2009/06/30 02:07:57	taxi
2009/07/01 00:02:27	2009/07/01 00:07:20	bus
2009/07/01 00:44:20	2009/07/01 00:53:00	bus
2009/07/01 13:52:41	2009/07/01 13:56:33	bus
2009/07/02 00:51:08	2009/07/02 01:00:08	bus
2009/07/02 15:51:33	2009/07/02 15:59:59	taxi
2009/07/02 16:00:01	2009/07/02 16:07:11	taxi
2009/07/04 06:16:31	2009/07/04 06:40:29	taxi
2009/07/05 06:45:07	2009/07/05 07:05:39	bus
2009/07/05 10:14:53	2009/07/05 10:35:02	bus
2009/07/06 01:13:05	2009/07/06 01:23:32	bus
2009/07/06 13:34:09	2009/07/06 13:36:46	bus
2009/07/07 00:14:50	2009/07/07 00:23:22	bus
2009/07/07 12:19:23	2009/07/07 12:32:58	taxi
2009/07/07 12:55:34	2009/07/07 13:09:01	taxi
2009/07/08 04:51:51	2009/07/08 12:55:07	bus
2009/07/09 00:37:05	2009/07/09 00:48:56	bus
2009/07/09 11:47:41	2009/07/09 12:03:32	taxi
2009/07/10 00:42:13	2009/07/10 00:53:45	bus
2009/07/11 01:35:09	2009/07/11 01:58:37	taxi
2009/07/11 11:50:03	2009/07/11 12:07:53	taxi
2009/07/12 01:35:06	2009/07/12 01:58:36	taxi
2009/07/12 10:34:58	2009/07/12 10:53:35	taxi
2009/07/13 01:05:48	2009/07/13 01:20:21	bus
2009/07/13 12:20:39	2009/07/13 12:43:32	taxi
2009/07/14 12:06:20	2009/07/14 12:22:56	taxi
2009/07/15 01:57:12	2009/07/15 02:01:34	bus
2009/07/15 12:46:07	2009/07/15 12:50:35	bus
2009/07/16 00:58:28	2009/07/16 01:08:27	bus
2009/07/17 00:29:05	2009/07/17 00:34:13	bus
2009/07/17 23:43:10	2009/07/17 23:55:37	taxi
2009/07/18 03:29:46	2009/07/18 07:23:13	bus
2009/07/18 10:35:43	2009/07/18 11:13:03	bus
2009/07/19 00:20:25	2009/07/19 00:31:24	taxi
2009/07/19 02:17:24	2009/07/19 02:28:28	bus
2009/07/20 00:10:24	2009/07/20 00:19:39	bus
2009/07/21 00:30:37	2009/07/21 00:42:16	bus
2009/07/21 12:07:13	2009/07/21 12:22:30	taxi
2009/07/22 01:08:00	2009/07/22 01:18:43	bus
2009/07/22 14:54:37	2009/07/22 15:13:40	taxi
2009/07/23 11:07:42	2009/07/23 11:44:02	bus
